sentiment,text,user,subject,id
neutral,#Ukrainecrisis Chechen leader Kadyrov claims Russia will escalate its campaign in Ukraine https://t.co/af0fX94nUF,RTNNewspaper,ukrainecrisis,a50cd613-4468-4b26-a3dd-7504d6d13b31
positive,RT @WeissJsw819: Feel good at https://t.co/VKL1ZxZSKh\n\nCalmly click your LINK 👉 https://t.co/IN9IezZ3GH\n\n#paranormal #iands #depression #gr…,vicky_whedbee,ukrainecrisis,083407d6-dd4b-47de-ae1d-6abdd326d8ff
positive,One Man’s Mayhem – General Putin (The Russian Invasion of Ukraine #91)\n#UkraineRussianWar #UkraineWillResist… https://t.co/7nArF5RqO1,cjachtung,ukrainecrisis,b9a5685a-2121-4239-9e97-023a95dec424
positive,"SOLEDAR, Ukraine — Ukraine marked 100 days since Russia’s invasion on Friday with fighting raging across the east o… https://t.co/PrZ4aglOPi",tribunephl,ukrainecrisis,d5150710-9442-4042-9b2b-c714a2c67c30
positive,"SOLEDAR, Ukraine — Ukraine marked 100 days since Russia’s invasion on Friday with fighting raging across the east o… https://t.co/temPnzoOi4",cnc_tribunephl,ukrainecrisis,8b1011b0-00d9-4530-be8c-64e75da335dd
neutral,RT @HitoshiMisaka2: Ukrainian evacuees treat host villagers in Japan to borscht | #NHK WORLD-JAPAN News\n#Topic #UkraineCrisis #RussianWarCr…,HitoshiMisaka1,ukrainecrisis,72be9842-b403-4687-9703-b360a88055e0
neutral,Ukrainian evacuees treat host villagers in Japan to borscht | #NHK WORLD-JAPAN News\n#Topic #UkraineCrisis… https://t.co/BejjMaP3mG,HitoshiMisaka2,ukrainecrisis,53c53930-5169-4e76-a78e-b4150c987d4d
neutral,RT @id_communism: Poster by the Communist Party of Greece (#KKE):\n\n🆘ALERT🆘\n\n🟥NO INVOLVEMENT OF #GREECE IN THE #WAR\n🟥NO FACILITATION TO THE…,GiannesT1,ukrainecrisis,cdfcd124-81f6-4c91-bf74-d0df24740cca
positive,Fire detection as of 19 UTC and huge smoke cloud as of 16 (~100km length) show new fire developed in few hours… https://t.co/w82Q2SCucI,Sat_dat_,ukrainecrisis,15cbd3c6-4f3e-44a8-8ac8-305b4982a75a
negative,"RT @bmorejean: @Angry_Staffer Good God, that’s an insulting analysis. The Russian soldiers are vicious ugly people. The torture and rape re…",tnqindy09,ukrainecrisis,995f1339-1333-41f6-8b39-854f3645208c
positive,(1) Op 1 juni slaagden de Special Operations Forces van Oekraïne erin een modern en waardevol Russisch communicatie… https://t.co/l6hbAVa6aO,kroon125,ukrainecrisis,e02d37d4-d9ed-4407-9ef9-a8f3a66e1c50
neutral,"War in Ukraine: We are holding on, say Mykolaiv residents Residents in the southern region of Ukraine speak of thei… https://t.co/EPu45QXR0T",USOverwatch,ukrainecrisis,9b51357a-2178-412d-ac48-194c9e8879d0
positive,RT @WeissJsw819: Feel good at https://t.co/VKL1ZxZSKh\n\nCalmly click your LINK 👉 https://t.co/IN9IezZ3GH\n\n#paranormal #iands #depression #gr…,vickibooks,ukrainecrisis,753b645f-5c62-4de3-8719-96fc64bedebc
neutral,RT @vifindia: #Vimarsh on #China Challenge in the Wake of the #UkraineCrisis by Amb @ashokkkantha Director @ics_delhi | Tuesday 21 June 202…,ashokkkantha,ukrainecrisis,64434ca3-6ede-499b-bdf0-a356c06cf3e0
neutral,RT @RTNNewspaper: #Ukrainecrisis 100 days of war: 100 observations from Russia’s invasion of Ukraine https://t.co/yG4sfb5onM,SolTimesNews,ukrainecrisis,5248570a-35ea-4548-96e5-0c164374efb8
neutral,#Ukrainecrisis 100 days of war: 100 observations from Russia’s invasion of Ukraine https://t.co/yG4sfb5onM,RTNNewspaper,ukrainecrisis,c6ee992d-b52a-4f25-b88c-3b48e61c57ed
neutral,#UkraineWar #ukrainewarreport #UkraineInvasion #UkraineConflict #UkraineCrisis #Ukraine #Russia #Belarus #Putin… https://t.co/il5sPH7aVK,caffeinsomniac,ukrainecrisis,9fd3ac39-d43f-4c56-898e-4a91f24e364b
positive,RT @WeissJsw819: Feel good at https://t.co/VKL1ZxZSKh\n\nCalmly click your LINK 👉 https://t.co/IN9IezZ3GH\n\n#paranormal #iands #depression #gr…,WeissJsw819,ukrainecrisis,bae041ab-f65c-4e91-89c8-cd7191fd46c0
neutral,"Ukraine war: Hungry Africans are victims of the conflict, Macky Sall tells Vladimir Putin African Union head Macky… https://t.co/fLgHWMJpCK",USOverwatch,ukrainecrisis,7d1a10d0-4f47-4fcb-918b-551e617670ba
neutral,#UkraineWar #ukrainewarreport #UkraineInvasion #UkraineConflict #UkraineCrisis #Ukraine #Russia #Belarus #Putin… https://t.co/W5uhNkug0e,caffeinsomniac,ukrainecrisis,f1732c07-72b5-4640-9daf-ebca5f671b2f
neutral,#UkraineWar #ukrainewarreport #UkraineInvasion #UkraineConflict #UkraineCrisis #Ukraine #Russia #Belarus #Putin… https://t.co/vTc55Yp6jn,caffeinsomniac,ukrainecrisis,b84a54c1-fdd7-4a74-bc50-7c54c7c5e909
neutral,Voices of the Children of Ukraine\nhttps://t.co/JwQI4IsIQO\n\n#Ukraine️ #UkraineWar #charity #UkraineRussiaWar… https://t.co/rvPgO8OzUD,LordHakuten,ukrainecrisis,d0f47e91-6c53-4851-b77f-5ccbcf02c46e
neutral,RT @audiocustoms82: This is what we do\nhttps://t.co/QcLM6bda6E\n\n#VansWithoutBorders #Ukraine #volunteer #UkraineCrisis,EpochZ4,ukrainecrisis,1c62a7cf-e3a4-46b3-a59f-a609a4c034d8
positive,"RT @kgardinerable: 100 days since the escalation, schools decimated by bombs and missiles is something we are seeing far too often here in…",licardop,ukrainecrisis,0f4bbfbc-53df-43cd-befb-5b1257642a9e
positive,RT @WorldBeyondWar: #NoWarInUkraine! Take a look at this page https://t.co/na2mNM5ddX to learn more about the #UkraineCrisis and find event…,OrioliAlberto,ukrainecrisis,0f433c0e-e75a-49be-b835-a86f11f0dfb7
positive,RT @WeissJsw819: Feel good at https://t.co/VKL1ZxZSKh\n\nCalmly click your LINK 👉 https://t.co/IN9IezZ3GH\n\n#paranormal #iands #depression #gr…,TonyaWrites,ukrainecrisis,18ca02cf-dd2f-4c36-bb8f-61cef4fcc357
neutral,This is what we do\nhttps://t.co/QcLM6bda6E\n\n#VansWithoutBorders #Ukraine #volunteer #UkraineCrisis,audiocustoms82,ukrainecrisis,94d42a6b-546c-4b72-b708-646c953c4df8
negative,Map of the approximate situation in Ukraine as of 00:00 UTC 03/06/22.\n@War_Mapper\n#UkraineCrisis… https://t.co/FpsJtmYTFP,_SirPeter,ukrainecrisis,be7f1b9c-ec40-40b1-b299-e304ff87c71a
positive,#ICYMI\n\nTop news on https://t.co/kPy2t7O8uM:\n\n#UkraineCrisis: #Russia’s Invasion of #Ukraine Reaches 100-Day Mark… https://t.co/sMxbEg22nQ,libertynation,ukrainecrisis,059a9eaa-1c20-44db-8b53-e106401619ef
neutral,RT @YugBamBaby: ปธน.ปูติน\n🚩“ตกลง คุณไม่ต้องการให้เราเป็นเพื่อน แต่มาสร้างเราเป็นศัตรูทำไม มีคำตอบเดียวเท่านั้น” \n🚩“พวกเขาไม่ต้องการให้มี ปท…,kp4693,ukrainecrisis,fb911850-24ef-4f20-ac26-20e5d9c12f6c
positive,"RT @audiocustoms82: Call signs, from left to right:\nBig Blue, Old School, Kiwi, Thatcher\nWe really need donations to keep our mission runni…",ConnieLutz9,ukrainecrisis,404bb58a-bcb0-4387-a556-3dbc1dc7616b
positive,The #Ukrainecrisis is a good opportunity for India to right-size its relationship with #Russia—review and broad bas… https://t.co/W92T1wqMfd,orfonline,ukrainecrisis,aec1cdef-ac59-4ac3-bca1-915a5c804157
neutral,A historian corrects misunderstandings about #Ukrainian and #Russian history \n\n#Ukraine #Russia #UkraineRussiaWar… https://t.co/Hox2jUFxCD,citidotio,ukrainecrisis,28c6fbf2-4be9-4339-bae1-01f260202741
neutral,RT @LordHakuten: https://t.co/e7KSaJ8xP7\n\n#Ukraine️ #UkraineWar #charity #UkraineRussiaWar #UkraineUnderAttaсk #Ukrainecrisis #UkraineCrisi…,LordHakuten,ukrainecrisis,1c16d195-a4e4-42ad-a254-5d60b50feb35
negative,Putin Is Dead?\n\n#VladimirPutin #Putin #Ukraine #UkraineWar #UkraineRussianWar\n#UkraineUnderAttaсk #Ukrainian… https://t.co/wemAnI1H1L,The5HbK,ukrainecrisis,7fda1830-09f7-4ca2-b414-ace238b5b9f5
neutral,RT @kroon125: Het Britse ministerie van Defensie publiceert wijzigingen in de kaart van vijandelijkheden op het grondgebied van Oekraïne ge…,Socratesnow67,ukrainecrisis,d5dd9ada-9fbe-4d9a-993d-f852a2f6a45f
negative,"From Tesla to Peloton, companies slow hiring as economy sputters #Alibaba #Carvana #elonmusk #HenkelAG #Meta… https://t.co/zj2sABJBsB",dellyranksindia,ukrainecrisis,372409c1-dcdf-499d-aff1-6870dfe076c0
neutral,"Twee journalisten van #Reuters gewond, bestuurder gedood in de buurt van #Sievierodonetsk #Ukraine #UkraineCrisis… https://t.co/nT01x7E0Y6",kroon125,ukrainecrisis,10136010-94f6-4aa8-bc20-34e8c3445160
positive,"RT @selectedwisdom: We learned more about Kremlin's covert propaganda &amp; disinformation system today via @AP, thus we updated our chart, see…",GREENAPPLELG,ukrainecrisis,a441b22b-c158-41b4-932e-d17af184e0a5
neutral,RT @suthichai: สุทธิชัย วิเคราะห์ ! \nสงครามเขย่าตลาดน้ำมันโลก  ทั่วโลกต้องปรับตัวขนานใหญ่ รับวิกฤต\n\nดูคลิปเต็ม คลิก https://t.co/PIYS57xvLS…,numphung_tk,ukrainecrisis,98897b8b-72fa-44f5-aad5-0061996768c0
neutral,"RT @cbccolleenjones: Emotion.\nLots of it, as the charter plane carrying over 300 Ukrainian’s,fleeing the war in their homeland, arrives in…",SH_BordenColley,ukrainecrisis,4a710d8a-38f5-4498-9bdc-8843846ba84b
positive,Proud to be partnering with @BaptistWorld to reach vulnerable children affected by #ukrainecrisis. Earlier this wee… https://t.co/eeLVmQn6Xg,WVMEERO,ukrainecrisis,dfc05e50-2713-4733-bf9d-3ceae8ee0c5e
neutral,RT @RTNNewspaper: #Ukrainecrisis Russian soldiers threaten to sell abandoned Ukrainian cars if owners don’t show https://t.co/vfUZTVOQkC,SolTimesNews,ukrainecrisis,b6aefdb8-5840-4372-b888-5a698dca7159
neutral,#Ukrainecrisis Russian soldiers threaten to sell abandoned Ukrainian cars if owners don’t show https://t.co/vfUZTVOQkC,RTNNewspaper,ukrainecrisis,026550c4-a3dc-4ea7-b3d5-d29e5cf5ed58
positive,Ukraine war: Chernobyl scarred by Russian troops' damage and looting Ukraine says the Russian army stole much equip… https://t.co/TcjbgYUOE6,USOverwatch,ukrainecrisis,682b87b1-24cc-4e79-9f38-b749953741d1
positive,Our Best Of May Images Are In!\n\nFeaturing Partners: EFE; Polaris; DPA; Sipa USA\n\n#Newscom #NewscomImages… https://t.co/NP5qSbUrQ2,NewscomImages,ukrainecrisis,1fbaafdd-0f90-449b-a77a-5d731c7e9286
positive,RT @MarcusVegetable: The Clash - Safe European Home https://t.co/HLsfGZMK3D via @YouTube #great #TheClash but #europe isnt #safe anymore si…,pon_taro111,ukrainecrisis,fcfb9053-353a-4f74-81e2-f17ae96ac19a
neutral,RT @LordHakuten: https://t.co/e7KSaJ8xP7\n\n#Ukraine️ #UkraineWar #charity #UkraineRussiaWar #UkraineUnderAttaсk #Ukrainecrisis #UkraineCrisi…,USAIndependent1,ukrainecrisis,06aeb048-5bc3-4bd5-afb9-3706dcf7dd94
neutral,RT @LordHakuten: https://t.co/e7KSaJ8xP7\n\n#Ukraine️ #UkraineWar #charity #UkraineRussiaWar #UkraineUnderAttaсk #Ukrainecrisis #UkraineCrisi…,RISEmarketing1,ukrainecrisis,b903189a-3280-44eb-af0d-c8bcafa3fa38
neutral,https://t.co/e7KSaJ8xP7\n\n#Ukraine️ #UkraineWar #charity #UkraineRussiaWar #UkraineUnderAttaсk #Ukrainecrisis… https://t.co/nLveimlhLz,LordHakuten,ukrainecrisis,afb3fc41-5f8a-4adb-8ea7-ababb312b81d
positive,The #Ukrainecrisis is a good opportunity for India to right-size its relationship with #Russia—review and broad bas… https://t.co/0FZ8hKui7J,ORFMumbai,ukrainecrisis,6e6f1729-2334-4417-a7af-cafef4fb6573
neutral,SES van Oekraïne: 100 dagen oorlog #Ukraine #UkraineCrisis #UkraineWar #StopPutin #StopRussianAggression #WarCrimes… https://t.co/Ntd39rEIsI,kroon125,ukrainecrisis,ca43c21b-fb3e-42a7-9242-89fb81aecc87
positive,"Ukraine conflict: Meet the baby as old as the war Born on 25 February, a child from Kyiv is growing up in a country… https://t.co/SeRvPwNSGv",USOverwatch,ukrainecrisis,52f7ef10-f4f0-47b6-b6d0-a21369d13dcd
negative,"If anyone believes in it, he is a level ∞ moron\n\n#Ukraine #Russia #RussiaInvadedUkraine #UkraineConflict… https://t.co/zzsQ7yyWyj",cryptollokoo,ukrainecrisis,575fbe5a-bdae-4b80-928d-c7a1fe820760
positive,Useful for anyone working on the #UkraineCrisis 🇺🇦 https://t.co/F8Ku8Qik6M,LBBrowne1,ukrainecrisis,09a362cc-0a37-4ca2-a808-d2d28a1fac49
negative,"My take on Indian multipolar approach in International Relations and other countries following her suit, resisting… https://t.co/AedKLC9uaD",Amritpalkaur159,ukrainecrisis,a6f95e88-1748-440a-adfb-baa865b6ec3b
neutral,#Severodonetsk ligt nu onder vuur #Ukraine #UkraineCrisis #UkraineWar #StopPutin #StopRussianAggression #WarCrimes… https://t.co/8dt7mM5gsx,kroon125,ukrainecrisis,c06d472f-e216-4f94-b4bb-2b37ca50fbcf
neutral,RT @kroon125: Unieke shots van de strijd: soldaten neutraliseerden de Russische tank door een granaat naar binnen te gooien #Ukraine #Ukrai…,77roger77,ukrainecrisis,e809e017-935e-45f6-8e26-a16f128c3daa
neutral,Unieke shots van de strijd: soldaten neutraliseerden de Russische tank door een granaat naar binnen te gooien… https://t.co/AnLdd2NzCs,kroon125,ukrainecrisis,675cda36-5fb5-4815-9c4f-fd367ee9d664
negative,Ukraine grants citizenship to Russian journalist who denounced war: 'I take the side of the victim'… https://t.co/EIahldhdKV,USOverwatch,ukrainecrisis,729435ba-43b7-4ff8-86e1-f526dc862f45
positive,#UkraineCrisis #Ukraine #funny #supportukraine #kiev #kyiv #wshh https://t.co/9he4KiVctA,IslamLebanon,ukrainecrisis,2661f700-d15f-487d-98b5-8455d1219437
neutral,Het Britse ministerie van Defensie publiceert wijzigingen in de kaart van vijandelijkheden op het grondgebied van O… https://t.co/K1fz7zzXmF,kroon125,ukrainecrisis,baccc748-4398-41c7-a89a-6421dfa269c3
positive,RT @WeissJsw819: Feel good at https://t.co/VKL1ZxZSKh\n\nCalmly click your LINK 👉 https://t.co/IN9IezZ3GH\n\n#paranormal #iands #depression #gr…,JudyandKeith,ukrainecrisis,95dd6e20-7176-46b2-9484-cef6eb7686cf
positive,The #Ukrainecrisis is a good opportunity for India to right-size its relationship with #Russia—review and broad bas… https://t.co/XUKD2uBo1F,ORFMumbai,ukrainecrisis,6e619487-ec19-4b5f-b195-0c48e0a8a167
neutral,"RT @News18India: काला सागर में क्यों पहुंचा पुतिन का जंगी बेड़ा? \n\nआज रात 9 बजे \nसौ बात की एक बात\nकिशोर अजवाणी के साथ, #News18India पर\n#Sau…",ShabiHaiderJ110,ukrainecrisis,71312575-9d45-4010-981c-085d2d1dcfcd
neutral,"RT @News18India: काला सागर में क्यों पहुंचा पुतिन का जंगी बेड़ा? \n\nआज रात 9 बजे \nसौ बात की एक बात\nकिशोर अजवाणी के साथ, #News18India पर\n#Sau…",ArjunPa28459416,ukrainecrisis,418ad0cc-ac2b-4dd9-ae93-45b02a421d23
neutral,"काला सागर में क्यों पहुंचा पुतिन का जंगी बेड़ा? \n\nआज रात 9 बजे \nसौ बात की एक बात\nकिशोर अजवाणी के साथ, #News18India… https://t.co/lUKWW6Ih4M",News18India,ukrainecrisis,857a748d-7b51-402b-83f6-b91491773c63
neutral,Jaishankar: ఉక్రెయిన్‌పై రష్యా యుద్ధం..ఐరోపా దేశాల విమర్శలను తిప్పికొట్టిన భారత్‌\n#Jaishankar #Video #Telugunews #… https://t.co/KjzBBesD1G,eenadulivenews,ukrainecrisis,99b4980b-aa86-4a74-bf51-2d1f19e7c318
positive,RT @WeissJsw819: Feel good at https://t.co/VKL1ZxZSKh\n\nCalmly click your LINK 👉 https://t.co/IN9IezZ3GH\n\n#paranormal #iands #depression #gr…,IreneWoodbury,ukrainecrisis,fab3f02f-b426-4a89-8488-1ed41e316b02
neutral,"RT @JenningsLAmanda: Support Ukraine, 100% of proceeds go to the Humane Society International to support animals in need in Ukraine, digita…",m_rennie20,ukrainecrisis,2c32a7b5-2680-449c-800b-a7bd2f5bfb4d
positive,RT @MatasMaldeikis: Let's remember that Putin became President after bombing residential blocks full of his own citizens. When it comes to…,aslm510,ukrainecrisis,6eb4e5cc-4df3-4f81-aa99-666d4868231a
neutral,RT @AlinaITurner: NO CANADA! \n\nWe can't be grandstanding on the world stage about our compassion for #UkraineCrisis then bring #refugees in…,mbraithwaite72,ukrainecrisis,3a2f80bb-0600-498b-9a42-cdc4f5481f9d
negative,RT @HitoshiMisaka2: Limited impact seen for Japan of Russia's potential default | #NHK WORLD-JAPAN News\n#News #UkraineCrisis #Ukraine #Russ…,manchan_free,ukrainecrisis,2922eabd-b0cf-4152-827a-c85dfe16ac8a
neutral,ယူကရိန်းနိုင်ငံကို ကာကွယ်နေတာ ရက်ပေါင်း ၁၀၀ ရှိသွားပြီလို့ သမ္မတ Volodymyr Zelensky ကပြောကြားလိုက်ပါတယ်။… https://t.co/MYhewNBQtV,VOABurmese,ukrainecrisis,a493d2f6-70de-4f60-ba81-b17ff1e7e0d5
neutral,Victory will be ours says Zelensky | Hint News\nhttps://t.co/SQXHh3ebmN\n#HintNews  #StandWithUkraine  #UkraineWar… https://t.co/JUQt3u7FiO,ThinkPositiveMC,ukrainecrisis,ed45812b-1ab1-4705-b197-850451222819
neutral,"(1) De Russische Federatie heeft ongeveer 100.000 ton gestolen graan van Oekraïne naar Syrië gestuurd, vertelde de… https://t.co/G3L3l18P1R",kroon125,ukrainecrisis,620a75f9-5c80-4347-9a59-cf638d8df12b
neutral,NO CANADA! \n\nWe can't be grandstanding on the world stage about our compassion for #UkraineCrisis then bring… https://t.co/7oThyEgemz,AlinaITurner,ukrainecrisis,6ca1cfeb-2105-4eff-bade-c466067169aa
neutral,RT @suthichai: สุทธิชัย วิเคราะห์ ! \nสงครามเขย่าตลาดน้ำมันโลก  ทั่วโลกต้องปรับตัวขนานใหญ่ รับวิกฤต\n\nดูคลิปเต็ม คลิก https://t.co/PIYS57xvLS…,nun109,ukrainecrisis,4dd70910-ae04-4c2d-bf98-6b3fd260f5d8
positive,"RT @audiocustoms82: Call signs, from left to right:\nBig Blue, Old School, Kiwi, Thatcher\nWe really need donations to keep our mission runni…",A3_Melle,ukrainecrisis,269baad7-2c13-4f3e-9f55-b1a001e9dcb1
neutral,RT @LordHakuten: https://t.co/DixckuhhSi\n\n#Ukraine️ #UkraineWar #charity #UkraineRussiaWar #UkraineUnderAttaсk #Ukrainecrisis #Ukrainecrisis,LordHakuten,ukrainecrisis,f7bb3549-c9c0-4faa-b81c-d1ab0f57ba72
neutral,RT @MorganMu007: 据英国媒体当地时间6月2日消息，英国已承诺向乌克兰运送中程火箭系统。英国国防大臣华莱士说，英国将送出一批M270发射器，它们能够发射出近79千米的精确制导火箭。#UkraineCrisis https://t.co/D5Hse9dTuX,Chou93007352,ukrainecrisis,18da5d60-e59e-4874-98ec-601a2733fd97
negative,RT @RTNNewspaper: #Ukrainecrisis Russian FSB agent arrested following alleged planned terrorist attacks on Ukraine https://t.co/TGEl6hPqSx,SolTimesNews,ukrainecrisis,727fdd01-353a-45bb-92cf-ead22c286495
negative,#Ukrainecrisis Russian FSB agent arrested following alleged planned terrorist attacks on Ukraine https://t.co/TGEl6hPqSx,RTNNewspaper,ukrainecrisis,011bfa42-573d-45d0-80bb-7c927ff56802
negative,"Gaan fuck jouself, Poetin!\n(Afrikaans)\n\n#UkraineUnderAttack #IStandWithUkraine #UkraineRussiaWar #FuckPutin",FuckPutinBot,ukraineunderattack,7c6722d3-b702-4b51-9f9b-e8d6528c5179
neutral,"Mine kuradi ise, Putin!\n(Estonian)\n\n#RussianWarCrimes #UkraineRussiaWar #UkraineUnderAttack #PutinWarCrimes",FuckPutinBot,ukraineunderattack,e1aec0e8-bb06-413d-83f1-6f3a81af22b5
neutral,"¡Vete a la mierda, PUTIN!\n(Spanish)\n\n#StopRussianAggression #PutinWarCrimes #StopPutin #UkraineUnderAttack",FuckPutinBot,ukraineunderattack,4e4f6edc-3c1f-44ef-ae09-9095d8bef139
positive,"RT @Gerashchenko_en: The legendary sapper, #Patron-the-dog, came to St. Mykola Hospital in #Lviv yesterday to support the war-torn children…",Mon4akon4a,ukraineunderattack,218f214c-adfd-41e6-98e1-c3ee0e4c545a
neutral,RT @GaetanoVallini: giugno la prima pagina di oggi #osservatoreromano\n#PapaFrancesco \n#UkraineUnderAttack #Ukraine #PeaceInUkraine #Ucraina…,monda66,ukraineunderattack,5bf6e001-8193-46a8-a0a7-dc8d480d887c
neutral,"Отидете на себе си, Путин!\n(Bulgarian)\n\n#UkraineUnderAttack #RussianWarCrimes #StopRussianAggression #RussiaInvadedUkraine",FuckPutinBot,ukraineunderattack,fbef3514-e17b-4045-8606-f8be68cfa181
neutral,"Idź się pieprzyć, Putin!\n(Polish)\n\n#IStandWithUkraine #PutinsWar #UkraineRussiaWar #UkraineUnderAttack",FuckPutinBot,ukraineunderattack,99514413-d2a7-4f96-9ffa-a342f5c28e23
neutral,Concordo! #UkraineUnderAttack https://t.co/DN9WFrsnk1,Birba731,ukraineunderattack,84d53988-4c4f-48bd-9394-98150c47a684
neutral,"לך לזיין את עצמך, פוטין!\n(Hebrew)\n\n#UkraineUnderAttack #Ukraine #StandWithUkraine #PutinsWar",FuckPutinBot,ukraineunderattack,34bc27be-eb48-427e-925d-a116a91bf026
positive,"RT @Gerashchenko_en: The legendary sapper, #Patron-the-dog, came to St. Mykola Hospital in #Lviv yesterday to support the war-torn children…",dagmarmangold4,ukraineunderattack,837c23eb-8c50-49e4-93af-b161a5c8cda7
neutral,Dzień 101. Ukraina walczy i zwycięża walcząc na froncie ługańskim pod Siewierodonieckiem oraz na froncie chersoński… https://t.co/ZnszDExhk8,RobertBatko1,ukraineunderattack,46ed090e-0d55-40c6-844f-6ef78b5164f2
neutral,"Eikite save, Putinas!\n(Lithuanian)\n\n#RussiaWarCrimes #StopPutin #UkraineUnderAttack #StandWithUkraine",FuckPutinBot,ukraineunderattack,bcce91a8-f867-4bfe-af4c-a1becda74774
neutral,"Idź się pieprzyć, Putin!\n(Polish)\n\n#StopRussianAggression #RussiaInvadedUkraine #Ukraine #UkraineUnderAttack",FuckPutinBot,ukraineunderattack,93da30af-fc1b-463c-aa8c-401fc0562b1b
neutral,"너 자신, 푸시 빌어 먹을!\n(Korean)\n\n#UkraineUnderAttack #Ukraine #IStandWithUkraine #RussianWarCrimes",FuckPutinBot,ukraineunderattack,6500a1fb-b03a-41df-89d8-9ea3d245a8fc
neutral,去他媽的，普京！\n(Chinese Traditional)\n\n#IStandWithUkraine #FuckPutin #UkraineUnderAttack #StandWithUkraine,FuckPutinBot,ukraineunderattack,f1103497-44d4-43af-bb2e-dcd618da9e44
neutral,"Git kendini becerdin, Putin!\n(Turkish)\n\n#PutinsWar #StopRussianAggression #UkraineRussiaWar #UkraineUnderAttack",FuckPutinBot,ukraineunderattack,63c2d5d1-c58c-4237-9c4b-5d69a87e8e12
neutral,"RT @Gerashchenko_en: 1/2 #Zaporizhzhia Nuclear Plant is lacking spare parts and supplies. \nWhile russians were overtaking the plant, their…",KernYurii,ukraineunderattack,134a1098-7f6d-4694-9d71-c764e840210f
neutral,"Va te faire foutre, Poutine!\n(French)\n\n#UkraineUnderAttack #StopRussianAggression #IStandWithUkraine #StandWithUkraine",FuckPutinBot,ukraineunderattack,4675a0a2-32f4-45e2-9f91-0b18ca439858
neutral,"Ga jezelf neuken, putin!\n(Dutch)\n\n#PutinsWar #IStandWithUkraine #PutinWarCrimes #UkraineUnderAttack",FuckPutinBot,ukraineunderattack,d84746f1-c83c-48a3-a271-9ae54e96e57f
neutral,Ztráty ruských okupantů za prvních 100 dnů války k 3. 6. 2022 podle Ukrajiny.\n\n#Ukrajina #Ukraine… https://t.co/GurloJiy0s,LubosZabojnik,ukraineunderattack,5b00f065-60f7-4d00-a8a2-ff11b98e8c4d
negative,"Gaan fuck jouself, Poetin!\n(Afrikaans)\n\n#StopRussianAggression #UkraineUnderAttack #FuckPutin #PutinsWar",FuckPutinBot,ukraineunderattack,569eb965-3283-49dd-9a6d-619f828ab78c
neutral,A #Russian missile hit an agricultural facility in the #Odesa region this morning. The fire it caused was distingui… https://t.co/mOtvMVvVsd,suspilne_news,ukraineunderattack,7a76bc47-0eb4-4752-bb3f-44367f2cdd28
neutral,"Иди трахнуйся, Путин!\n(Russian)\n\n#StopRussianAggression #RussiaInvadedUkraine #UkraineUnderAttack #PutinsWar",FuckPutinBot,ukraineunderattack,e2c72864-e66d-4399-ba2c-65e39767459a
neutral,"নিজেকে যৌনসঙ্গম, পুতিন!\n(Bengali)\n\n#UkraineRussiaWar #UkraineUnderAttack #IStandWithUkraine #Ukraine",FuckPutinBot,ukraineunderattack,897bc151-00c4-485c-a912-b7b5fcda8326
neutral,"Git kendini becerdin, Putin!\n(Turkish)\n\n#PutinWarCrimes #RussianWarCrimes #UkraineRussiaWar #UkraineUnderAttack",FuckPutinBot,ukraineunderattack,39b0b23e-4e88-46e9-bc7a-0b31e10d2bfe
negative,"Iet Fuck sevi, Putins!\n(Latvian)\n\n#UkraineUnderAttack #FuckPutin #RussiaWarCrimes #PutinsWar",FuckPutinBot,ukraineunderattack,a6b59bbe-58d4-4e2b-b016-b3453b68b927
neutral,"너 자신, 푸시 빌어 먹을!\n(Korean)\n\n#RussiaInvadedUkraine #IStandWithUkraine #UkraineUnderAttack #StandWithUkraine",FuckPutinBot,ukraineunderattack,49d4d611-6f4d-435a-be7d-b4ab04bd9bfd
neutral,"- Подразделения противовоздушной обороны сбили крылатую ракету, тактический разведывательный БПлА Элерон и 2 БПлА т… https://t.co/d7cdHYKjNU",mynew_project,ukraineunderattack,7edb1c18-031e-499a-82ff-fb8339d8f385
negative,"Ale Fuck tèt ou, Putin!\n(Haitian Creole)\n\n#PutinWarCrimes #UkraineUnderAttack #PutinsWar #Ukraine",FuckPutinBot,ukraineunderattack,ce388526-a299-46e7-b27f-e35098d9eea2
neutral,Putin banned this image. We know he is on the wane. May he be transported by winged messengers to the netherworld t… https://t.co/cPn1NfJeqZ,JlVoix,ukraineunderattack,61b3bc4c-5665-4fde-b07c-f1ca4ab1afbe
neutral,#Ukraine️ #UkraineUnderAttack #WarCrime\n@piersmorgan @vonderleyen @DeborahMeaden @KayBurley @Keir_Starmer… https://t.co/eXj8jJGC44,RupeshParmarX,ukraineunderattack,2ed50c88-2da5-44d2-8b48-322ee91d18f8
positive,RT @ukrayrussia: The soldier is only 21 years old fighting for his country. He's the only one guarding the footbridge of Kyiv.\n\nThis is hea…,Aderem9Adegbola,ukraineunderattack,204d9840-38ea-4eaf-9bfd-de801fd2e7f3
neutral,"Vai a scopare te stesso, Putin!\n(Italian)\n\n#RussiaInvadedUkraine #RussianWarCrimes #UkraineUnderAttack #PutinsWar",FuckPutinBot,ukraineunderattack,e8f3929c-6e44-4a5a-bd9d-693227dfd2ca
